postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
NW14BG,NW1 4BG,NW,60.9,129.1,460,4.5,13.7,107,248.2,460,5.6,10.6,36,0.5,1,10,20.4,36,0,2,0,3,3,2,5,241,88,1,160,260,241,213
NW14BH,NW1 4BH,NW,107,138.9,331,,11,131.8,151.7,331,10,14.6,36,,1,13.7,15.9,36,0,0,0,1,9,1,10,643,591,,23,761,705,197
NW14BT,NW1 4BT,NW,13.1,55.3,331,8.2,14.5,146.2,177,331,1.1,5.4,36,1,1,14.4,18,36,0,0,6,11,5,1,6,395,209,123,334,377,646,1992
NW14BU,NW1 4BU,NW,107,113.4,593,7.5,14.5,132.3,161.5,526.5,10,10.4,39,1,1.1,13.1,14.9,37.5,0,0,2,11,25,2,27,300,260,17,185,304,313,422
NW14BY,NW1 4BY,NW,43.6,41.4,65.47,10,21.9,48.7,48.7,,10.9,11.4,18.51,1,6.9,13.3,13.3,,0,0,1,7,23,0,23,520,504,359,463,545,545,
NW14DB,NW1 4DB,NW,54.3,47.7,74.18,8,14.4,58,58,,17.4,12.9,20,1,1.2,16.5,16.5,,0,0,1,5,20,0,20,562,443,0,97,679,679,
NW14DE,NW1 4DE,NW,33.5,91.5,1096,9.3,15.8,98.3,165.8,587.8,10,9.9,49,1,2.3,13.9,17.5,40,0,0,6,22,25,4,29,403,309,184,243,494,486,439
NW14DH,NW1 4DH,NW,107,114.1,331,7.5,13.6,116.7,154,331,10,11.4,36,1,1,11.2,15.5,36,0,0,2,7,19,4,23,446,335,216,127,452,447,419
NW14DQ,NW1 4DQ,NW,205,159,331,,13.7,205,268,331,21,16.7,36,,1,21,28.5,36,0,0,0,3,2,2,4,509,412,,60,738,718,699
NW14DX,NW1 4DX,NW,17.8,47.3,205,7,18,205,205,,1.1,4.4,21,1,1,21,21,,0,0,1,4,1,0,1,94,73,25,77,231,231,
NW14DY,NW1 4DY,NW,14.3,14.4,20.29,8,14.9,,,,1.1,1.1,1.24,1,1.1,,,,0,0,1,15,0,0,0,169,16,30,156,,,
NW14EA,NW1 4EA,NW,107,155.7,593,,20,117.9,180.5,462,10,13.7,39,,1,11.2,16,37.5,0,0,0,2,9,2,11,441,378,,202,356,365,404
NW14EB,NW1 4EB,NW,107,136,593,8,19,144.3,195.3,409.2,10,12.7,39,1,1.1,14.2,18.5,36.6,0,0,2,11,21,5,26,400,322,504,307,354,339,280
NW14EG,NW1 4EG,NW,107,118,331,9,14,118,126.2,331,10,13.1,36,2,1,13.1,14,36,0,0,1,1,25,1,26,469,425,680,17,433,425,201
NW14EH,NW1 4EH,NW,107,155.4,331,,,123.5,155.4,331,10,16.2,36,,,12.5,16.2,36,0,0,0,0,11,2,13,600,482,,,519,507,444
NW14EN,NW1 4EN,NW,107,128.5,331,,14.3,151.5,166.5,331,10,12.8,36,,1.3,15,16.8,36,0,0,0,4,11,1,12,599,432,,603,598,548,0
NW14EP,NW1 4EP,NW,107,123.2,331,9,18,156,171.9,331,10,12.2,36,1,1,15.5,17.4,36,0,0,1,4,10,1,11,637,413,160,238,771,767,732
NW14HG,NW1 4HG,NW,33.2,33,57.78,,18.3,39.8,39.8,,8.4,6.9,10.95,,3.2,8.7,8.7,,0,0,0,6,13,0,13,395,346,,219,476,476,
NW14HH,NW1 4HH,NW,39.9,38.4,63.84,6,,46.5,46.5,,10,9.3,14.85,1,,11.5,11.5,,0,0,1,0,4,0,4,453,127,49,,554,554,
NW14HJ,NW1 4HJ,NW,50.3,52.6,78.12,,29,56,56,,14.4,13.7,19.53,,5,15,15,,0,0,0,1,7,0,7,447,238,,81,499,499,
NW14HP,NW1 4HP,NW,52.1,45,75.38,8,18.2,59.9,59.9,,10.1,11.8,20,1,6.4,15.3,15.3,,0,0,2,5,14,0,14,159,83,24,140,174,174,
NW14HR,NW1 4HR,NW,69.5,58,79.67,,14,66.8,66.8,,17.9,14.3,20,,1,17.2,17.2,,0,0,0,1,5,0,5,251,126,,1,301,301,
NW14HS,NW1 4HS,NW,56,63.3,79.67,,,63.3,63.3,,19.5,16.7,20,,,16.8,16.8,,0,0,0,0,9,0,9,230,76,,,230,230,
NW14JE,NW1 4JE,NW,58.1,61.7,80,,20,64.3,64.3,,19.5,16.2,20,,6,16.8,16.8,,0,0,0,1,16,0,16,300,184,,925,261,261,
NW14JG,NW1 4JG,NW,107,87,205,4,16.5,125,125,,10,8.8,21,1,1,12.9,12.9,,0,1,0,8,17,0,17,245,164,0,183,245,245,
NW14JJ,NW1 4JJ,NW,8.7,9.4,13.45,7.7,12.5,,,,0.9,0.8,1.01,0.7,1,,,,0,0,3,2,0,0,0,271,175,28,500,,,
NW14JX,NW1 4JX,NW,19.7,67.5,460,6,16.7,136.4,165.8,460,1.2,6.1,36,1,1.1,13.3,15.4,36,1,2,3,14,10,1,11,228,117,114,156,305,320,464
NW14LH,NW1 4LH,NW,17,17.5,22.81,,17.5,,,,1,1,1.18,,1,,,,0,0,0,6,0,0,0,434,411,,289,,,
NW14LJ,NW1 4LJ,NW,78.6,64,79.75,,19.5,78.8,78.8,,17.7,13.4,20,,1,17.7,17.7,,0,0,0,2,6,0,6,434,214,,165,524,524,
NW14NB,NW1 4NB,NW,79.7,89.4,205,,18.3,110.7,110.7,,20,14.2,21,,0.7,18.3,18.3,,0,0,0,3,10,0,10,298,277,,342,255,255,
NW14ND,NW1 4ND,NW,17.2,27.6,80,8.3,16.4,75.6,75.6,,1.1,4.6,20,1,1,18.6,18.6,,0,0,4,23,7,0,7,281,165,168,143,439,439,
NW14PJ,NW1 4PJ,NW,61.6,60.3,79.91,,,60.3,60.3,,19.5,15.6,20,,,15.6,15.6,,0,0,0,0,7,0,7,86,61,,,74,74,
NW14PP,NW1 4PP,NW,79.7,62,79.67,,20,72.8,72.8,,20,14.9,20,,1,18.3,18.3,,0,0,0,1,4,0,4,404,313,,553,367,367,
NW14PR,NW1 4PR,NW,71.2,58.1,79.67,9,24.5,68.6,68.6,,17.8,14.4,20,1,9,16.6,16.6,,0,0,1,2,11,0,11,380,138,281,353,394,394,
NW14PT,NW1 4PT,NW,19.7,26.9,79.67,3.3,17.5,69.2,69.2,,1.2,4.8,20,0.7,1.1,18.2,18.2,,1,2,0,15,5,0,5,239,114,28,127,560,560,
NW14QA,NW1 4QA,NW,23.7,213.9,1000,,19.9,121,504.9,888.9,1.2,2.5,20,,1.3,4.4,2.2,0,0,0,0,27,9,9,18,131,45,,94,67,34,0
NW14QB,NW1 4QB,NW,150,263.3,1000,0,20.7,129.9,412.7,857.1,1.1,2.7,20,0,1.2,1.8,1.1,0,1,0,0,10,11,7,18,329,131,0,198,89,54,0
NW14QD,NW1 4QD,NW,23.1,178.7,1000,5,18.6,128.6,354.5,750,1.2,1,1.28,0,1,0,0,0,0,0,1,11,7,4,11,280,217,32,227,0,0,0
NW14QE,NW1 4QE,NW,36.7,157.1,1000,4.5,19.5,95,296.7,700,1,1,1.25,0.5,1.1,0,0,0,0,1,1,13,10,5,15,233,182,61,206,0,0,0
NW14QP,NW1 4QP,NW,79.7,60.2,79.76,7,,66.1,66.1,,20,15.4,20,1,,17,17,,0,0,1,0,9,0,9,369,134,0,,369,369,
NW14RD,NW1 4RD,NW,54.8,51.3,79.98,8,14,57.2,57.2,,17,14.3,20,1,1,16.2,16.2,,0,0,2,3,34,0,34,251,82,15,211,262,262,
NW14RJ,NW1 4RJ,NW,79.7,71.6,79.99,,,71.6,71.6,,20,18.7,20,,,18.7,18.7,,0,0,0,0,15,0,15,349,169,,,349,349,
NW14RP,NW1 4RP,NW,79.2,74.4,79.98,,,74.5,74.5,,20,19.7,20,,,19.7,19.7,,0,0,0,0,13,0,13,558,549,,,558,558,
NW14SH,NW1 4SH,NW,70.9,65.3,79.76,,18,71.3,71.3,,20,16.7,20,,1,18.6,18.6,,0,0,0,2,16,0,16,255,220,,36,219,219,
NW14SJ,NW1 4SJ,NW,75.7,63.1,79.98,,13,69.8,69.8,,19.1,15.4,20,,1,17.3,17.3,,0,0,0,2,15,0,15,369,291,,9,392,392,
NW14SL,NW1 4SL,NW,64.1,55,79.66,4,13.3,63.3,63.3,,16.2,13.4,20,1,2.7,15.5,15.5,,0,1,0,3,21,0,21,240,143,1,187,236,236,
NW14SN,NW1 4SN,NW,63.4,55.7,79.91,4,12.8,62.4,62.4,,18.7,14.7,20,1,1,16.7,16.7,,0,1,0,4,33,0,33,396,358,65,135,413,413,
NW15AB,NW1 5AB,NW,78.1,62,79.91,,16.7,71,71,,19.5,14.9,20,,1,17.7,17.7,,0,0,0,3,15,0,15,427,191,,67,442,442,
NW15AD,NW1 5AD,NW,78.1,63.4,79.91,2,18,74.1,74.1,,19.8,15.1,20,1,1,17.9,17.9,,0,1,0,1,10,0,10,501,177,0,103,540,540,
NW15AE,NW1 5AE,NW,78.1,65.8,79.91,,16.3,72.6,72.6,,19.5,15.9,20,,1,18,18,,0,0,0,3,22,0,22,400,235,,246,421,421,
NW15AF,NW1 5AF,NW,77.2,56.2,79.91,,18,75.4,75.4,,19.2,12.6,20,,1,18.4,18.4,,0,0,0,4,8,0,8,492,324,,833,322,322,
NW15AG,NW1 5AG,NW,54.8,60.3,79.91,,16,64.4,64.4,,10,13.3,20,,1,14.5,14.5,,0,0,0,1,11,0,11,557,333,,67,551,551,
NW15AH,NW1 5AH,NW,78.1,62.3,79.91,,21.5,71.4,71.4,,19.5,14.3,20,,2,17.1,17.1,,0,0,0,4,18,0,18,449,316,,301,483,483,
NW15AQ,NW1 5AQ,NW,78.1,68,79.91,10,13,75.1,75.1,,19.5,17,20,1,1,19,19,,0,0,1,1,16,0,16,319,263,249,577,308,308,
NW15AW,NW1 5AW,NW,79.8,75.5,79.98,,,75.5,75.5,,20,18.6,20,,,18.6,18.6,,0,0,0,0,10,0,10,911,504,,,911,911,
NW15BB,NW1 5BB,NW,79.7,79.1,79.98,,,79.2,79.2,,20,20,20,,,20,20,,0,0,0,0,6,0,6,556,613,,,556,556,
NW15BD,NW1 5BD,NW,70.6,61.2,79.98,8,,71.8,71.8,,15.9,15.3,20,7,,17,17,,0,0,1,0,5,0,5,584,636,289,,643,643,
NW15BE,NW1 5BE,NW,69.3,56.7,79.74,,22,74,74,,18.3,13.1,20,,1.5,19,19,,0,0,0,2,4,0,4,649,556,,97,925,925,
NW15BF,NW1 5BF,NW,100,266.2,1000,,19,103.3,275.7,1000,19.5,15,20,,1,4.2,3.4,0,0,0,0,1,21,5,26,376,234,,0,107,87,0
NW15BG,NW1 5BG,NW,78.1,70.3,79.75,,22,78.3,78.3,,20,17.1,20,,1,19.8,19.8,,0,0,0,1,6,0,6,573,404,,14,667,667,
NW15BJ,NW1 5BJ,NW,62.5,64.4,79.76,,,64.4,64.4,,15.4,14.8,20,,,14.8,14.8,,0,0,0,0,9,0,9,649,286,,,577,577,
NW15BN,NW1 5BN,NW,67.9,58.7,79.75,,20,66.6,66.6,,19.2,14.9,20,,1,17.6,17.6,,0,0,0,1,5,0,5,413,621,,629,287,287,
NW15BQ,NW1 5BQ,NW,72.8,66,79.66,,20,71.8,71.8,,19.5,16.5,20,,1,18.5,18.5,,0,0,0,1,8,0,8,713,448,,83,792,792,
NW15BU,NW1 5BU,NW,19.8,20,23.44,,20,,,,1.2,1.1,1.28,,1.2,,,,0,0,0,13,0,0,0,236,80,,236,,,
NW15BY,NW1 5BY,NW,76.4,60.2,79.98,,19,70.4,70.4,,17.5,12.7,20,,1,15.5,15.5,,0,0,0,2,8,0,8,295,120,,34,360,360,
NW15DA,NW1 5DA,NW,73,54.9,79.98,,21.5,67.1,67.1,,14.6,11.9,20,,2.5,15.4,15.4,,0,0,0,4,11,0,11,599,372,,292,711,711,
NW15DE,NW1 5DE,NW,69.6,55.7,79.75,,22.3,64.7,64.7,,14,11.7,20,,1.3,14.6,14.6,,0,0,0,3,11,0,11,333,305,,166,348,348,
NW15DP,NW1 5DP,NW,78.9,67,79.98,,14.5,74.6,74.6,,19.5,16.1,20,,1,18.2,18.2,,0,0,0,2,14,0,14,676,591,,219,742,742,
NW15DR,NW1 5DR,NW,19.7,17.7,24.23,4,20.4,,,,1.1,1.1,1.27,0.5,1.2,,,,1,0,1,10,0,0,0,453,310,10,541,,,
NW15EA,NW1 5EA,NW,54.5,52.8,59.52,,,52.8,52.8,,15,14.2,19.63,,,14.2,14.2,,0,0,0,0,5,0,5,549,561,,,549,549,
NW15EE,NW1 5EE,NW,70,67.7,73.17,,,67.8,67.8,,17,16.2,19.53,,,16.2,16.2,,0,0,0,0,5,0,5,300,221,,,300,300,
NW15EF,NW1 5EF,NW,72.2,64.6,79.76,,19,72.3,72.3,,19.5,16.5,20,,1,19,19,,0,0,0,1,6,0,6,291,244,,77,327,327,
NW15EL,NW1 5EL,NW,78.1,64.6,79.76,,12,71.1,71.1,,19.5,15.6,20,,1,17.4,17.4,,0,0,0,1,8,0,8,352,212,,100,383,383,
NW15ES,NW1 5ES,NW,77.6,72.8,79.75,,,72.8,72.8,,19.2,17.5,20,,,17.5,17.5,,0,0,0,0,6,0,6,755,684,,,755,755,
NW15HE,NW1 5HE,NW,72.1,59.7,79.75,0,25,71.5,71.5,,19.8,14.3,20,0,1,17.8,17.8,,1,0,0,1,8,0,8,534,128,0,50,594,594,
NW15HF,NW1 5HF,NW,76,62.1,79.66,,21.5,69.4,69.4,,19.5,15.2,20,,1,17.7,17.7,,0,0,0,2,11,0,11,444,373,,75,511,511,
NW15HG,NW1 5HG,NW,57.2,57.9,79.75,7,,64.3,64.3,,17,13.9,20,1,,15.5,15.5,,0,0,1,0,8,0,8,385,175,0,,433,433,
NW15HL,NW1 5HL,NW,75.6,70.8,79.67,,,70.9,70.9,,19.3,18.3,20,,,18.3,18.3,,0,0,0,0,7,0,7,282,193,,,282,282,
NW15HN,NW1 5HN,NW,75,64.5,79.67,5,27,70.6,70.6,,19.5,15.8,20,4,7,17.1,17.1,,0,1,0,1,16,0,16,401,359,148,338,420,420,
NW15LG,NW1 5LG,NW,78.1,80.4,150,1,23,89.5,89.5,,19.3,14.7,20,0,1,10.7,10.7,,1,0,0,1,15,0,15,439,394,31,144,310,310,
NW15LL,NW1 5LL,NW,79.8,69.7,79.99,,21,72.9,72.9,,19.8,17.1,20,,1,18.2,18.2,,0,0,0,1,15,0,15,422,217,,159,439,439,
NW15LQ,NW1 5LQ,NW,76.4,159.3,1000,,16.7,86.3,183.1,666.7,16.6,12.3,20,,1,8.9,7.4,0,0,0,0,3,15,3,18,270,275,,179,162,135,0
NW15NA,NW1 5NA,NW,77.8,67.6,79.99,,,67.6,67.6,,19,15.3,20,,,15.3,15.3,,0,0,0,0,7,0,7,140,17,,,100,100,
NW15NB,NW1 5NB,NW,78.1,70.3,80,,23,74.6,74.6,,19.5,17,20,,1,18.4,18.4,,0,0,0,1,11,0,11,620,273,,0,564,564,
NW15ND,NW1 5ND,NW,55,57,79.76,,28.5,64.1,64.1,,11.9,12.7,20,,5.5,14.5,14.5,,0,0,0,2,8,0,8,289,17,,9,324,324,
NW15NE,NW1 5NE,NW,40.9,50.7,79.76,,20,64.3,64.3,,9.6,10.5,20,,1,14.7,14.7,,0,0,0,4,9,0,9,185,77,,37,251,251,
NW15NP,NW1 5NP,NW,78.1,116.5,500,7,21.5,94.7,123.6,500,19.5,14.7,20,1,1,10.1,9.4,0,0,0,1,2,39,3,42,632,323,1,58,435,404,0
NW15NR,NW1 5NR,NW,65.4,58.5,80,,20.4,67.7,67.7,,18.6,13.5,20,,1,16.5,16.5,,0,0,0,7,29,0,29,294,254,,107,329,329,
NW15NT,NW1 5NT,NW,53.7,51.8,64.18,,20,53.8,53.8,,11.5,11.4,17.78,,1,12,12,,0,0,0,1,16,0,16,556,511,,237,542,542,
NW15NU,NW1 5NU,NW,59.3,54.7,74.67,,23,60.8,60.8,,15.2,12.4,19.36,,1,14.6,14.6,,0,0,0,1,5,0,5,364,224,,19,433,433,
NW15NY,NW1 5NY,NW,61.7,55.5,75.08,,19,60.5,60.5,,13,11.9,19.2,,2,13.3,13.3,,0,0,0,5,36,0,36,656,435,,101,733,733,
NW15PL,NW1 5PL,NW,78.1,69.7,79.91,,20,71.6,71.6,,19.5,16.8,20,,1,17.4,17.4,,0,0,0,1,26,0,26,970,597,,887,899,899,
NW15PN,NW1 5PN,NW,79.7,63.5,79.76,,22,71.8,71.8,,20,15.2,20,,1,18,18,,0,0,0,1,5,0,5,163,159,,222,152,152,
NW15PW,NW1 5PW,NW,73.5,61.3,79.91,8,19,68.5,68.5,,19.5,15,20,1,1.2,17.2,17.2,,0,0,1,5,37,0,37,539,432,2,202,540,540,
NW15QR,NW1 5QR,NW,79.7,69.7,79.98,,24,72,72,,19.7,16.9,20,,1,17.7,17.7,,0,0,0,1,20,0,20,393,335,,1,413,413,
NW15QT,NW1 5QT,NW,22.5,36,79.76,,18.6,80,80,,1.3,6.7,20,,1.4,20,20,,0,0,0,5,2,0,2,157,2,,156,2,2,
NW15RH,NW1 5RH,NW,62.3,98.6,500,,18.8,92.8,119.9,500,10,9.4,20,,1,7.8,7.3,0,0,0,0,4,14,1,15,312,272,,185,215,201,0
NW15RS,NW1 5RS,NW,76.7,173.3,1000,8,18,85.6,201.2,750,18.3,13.7,20,1,1,12.7,10.5,0,0,0,2,2,19,4,23,344,247,0,226,266,219,0
NW15RT,NW1 5RT,NW,17.9,34.2,79.98,3,16.8,79,79,,1,6.6,20,0,0.8,20,20,,0,1,0,6,3,0,3,125,94,0,62,209,209,
NW15SD,NW1 5SD,NW,22.8,244.2,1000,,18.6,150,560,833.3,1.2,1.2,1.28,,1.1,0,0,0,0,0,0,7,2,3,5,137,32,,137,0,0,0
NW15SF,NW1 5SF,NW,100,237.6,1000,9,21,116.7,370,750,1.2,1.1,1.17,1,1,0,0,0,0,0,1,2,3,2,5,125,95,27,174,0,0,0
NW15SG,NW1 5SG,NW,19.7,240.7,1000,,18,150,575,1000,1.2,1.1,1.25,,1,0,0,0,0,0,0,3,1,1,2,115,117,,115,0,0,0
NW15SH,NW1 5SH,NW,125,416.7,1000,,17,100,550,1000,1,1,1.28,,1,0,0,0,0,0,0,2,3,3,6,130,130,,130,0,0,0
NW15SN,NW1 5SN,NW,21.1,161.7,1000,,18.8,100,400,1000,1.1,1.2,1.27,,1.2,0,0,0,0,0,0,5,2,1,3,197,63,,197,0,0,0
NW15SR,NW1 5SR,NW,1000,667.1,1000,,20,150,775,900,1.2,1.2,1.19,,1,0,0,0,0,0,0,1,1,5,6,641,641,,641,0,0,0
NW15SS,NW1 5SS,NW,150,290,500,,,150,290,500,,,,,,0,0,0,0,0,0,0,3,2,5,,,,,0,0,0
NW15SX,NW1 5SX,NW,50,70.4,150,,21.5,90,90,,1.2,1.2,1.22,,1,0,0,,0,0,0,2,5,0,5,25,25,,26,0,0,
NW15TA,NW1 5TA,NW,150,101.9,150,10,,125,125,,0.9,0.9,0.91,1,,0,0,,0,0,1,0,4,0,4,1,1,1,,0,0,
NW15TE,NW1 5TE,NW,57.4,73.1,150,10,14.5,133.3,133.3,,1.2,1.2,1.26,1,1,0,0,,0,0,1,2,3,0,3,78,78,111,22,0,0,
NW15TF,NW1 5TF,NW,73.7,202.1,500,,20.5,124.7,274.8,500,1.3,7.2,19.14,,1,6.3,3.8,0,0,0,0,2,3,2,5,85,8,,6,82,49,0
NW16AE,NW1 6AE,NW,20.8,34.9,79.98,8,21,76,76,,2.1,7,20,1,2,20,20,,0,0,1,4,2,0,2,89,20,0,13,241,241,
NW16AH,NW1 6AH,NW,79.7,63.3,80,,16,76.9,76.9,,20,15.4,20,,1.5,19.4,19.4,,0,0,0,2,7,0,7,163,62,,29,155,155,
NW16AL,NW1 6AL,NW,79.8,241.4,1000,,,93.4,241.4,833.3,17.5,15.5,20,,,7.8,6.2,0,0,0,0,0,12,3,15,377,417,,,188,151,0
NW16AN,NW1 6AN,NW,79.7,302,1000,,11,79.7,324.4,875,18.1,14.5,20,,1,9.6,6.6,0,0,0,0,1,9,4,13,228,117,,8,151,105,0
NW16AP,NW1 6AP,NW,79,190.4,500,,,87.2,190.4,500,19.5,16,20,,,12,9,0,0,0,0,0,12,4,16,413,137,,,276,207,0
NW16AR,NW1 6AR,NW,79.7,261.8,1000,7,,74.4,275.9,800,20,17.1,20,1,,15.7,11.3,0,0,0,1,0,13,5,18,255,261,0,,216,156,0
NW16AU,NW1 6AU,NW,73.1,88.8,250,,,88.8,88.8,,19.5,15.4,20,,,9.6,9.6,,0,0,0,0,8,0,8,390,147,,,244,244,
NW16AY,NW1 6AY,NW,79.7,86.6,150,,,86.6,86.6,,13.3,14.2,20,,,7.1,7.1,,0,0,0,0,16,0,16,164,154,,,82,82,
NW16BA,NW1 6BA,NW,77.4,106.4,500,,30,82,111.9,500,19.5,18.1,20,,15,11.4,10.6,0,0,0,0,1,13,1,14,520,142,,4,360,334,0
NW16BJ,NW1 6BJ,NW,56.8,106.1,500,8,14,85.7,123.4,500,10,10.3,19.98,1,1,6,5.5,0,0,0,1,1,10,1,11,307,329,0,113,142,129,0
NW16BL,NW1 6BL,NW,150,159.7,1000,6,19,109.9,185.2,750,10,7.9,19.53,1,2.5,3.3,2.9,0,0,0,1,2,15,2,17,261,206,43,133,84,74,0
NW16BN,NW1 6BN,NW,100,214.5,1000,,23.5,91.6,239.9,833.3,10,12.7,19.98,,14.5,6,4.8,0,0,0,0,2,12,3,15,449,281,,349,241,193,0
NW16BP,NW1 6BP,NW,100,316.2,1000,6,,79,335.6,900,10,11.2,19.53,1,,8.1,5.6,0,0,0,1,0,11,5,16,627,596,1,,456,314,0
NW16BS,NW1 6BS,NW,150,251.3,1000,10,14,104.3,279.5,700,11,12,20,12,1,4.9,3.5,0,0,0,1,1,12,5,17,377,322,435,338,124,88,0
NW16BT,NW1 6BT,NW,150,112.6,150,6,,118.9,118.9,,8.9,6.4,10,0,,1.1,1.1,,0,0,1,0,17,0,17,173,174,2,,30,30,
NW16BU,NW1 6BU,NW,71.5,60.4,80,,17,64.2,64.2,,19.5,16.2,20,,4,17.3,17.3,,0,0,0,2,23,0,23,756,522,,66,816,816,
NW16DB,NW1 6DB,NW,62.7,59.4,80,8,,65.8,65.8,,19.5,15.5,20,1,,17.3,17.3,,0,0,2,0,16,0,16,402,374,133,,436,436,
NW16DN,NW1 6DN,NW,54.8,53.2,63.32,,,53.1,53.1,,16.2,15.9,19.99,,,16,16,,0,0,0,0,7,0,7,462,462,,,462,462,
NW16DP,NW1 6DP,NW,63.9,59.7,72.85,,13,61.7,61.7,,19.5,16,20,,1,16.7,16.7,,0,0,0,1,23,0,23,446,265,,242,455,455,
NW16DS,NW1 6DS,NW,62.7,58.1,79.92,,26,61,61,,18,14.7,20,,4,15.6,15.6,,0,0,0,1,11,0,11,548,605,,90,590,590,
NW16DT,NW1 6DT,NW,75.1,57.1,80,6,21,69.7,69.7,,19.5,13.5,20,1,1.8,17.4,17.4,,0,1,1,8,31,0,31,284,205,119,131,316,316,
NW16DX,NW1 6DX,NW,66.7,52.1,79.91,6.5,16.6,67.1,67.1,,19,13,20,1,1.8,17.4,17.4,,0,1,1,5,18,0,18,333,187,192,62,387,387,
NW16EA,NW1 6EA,NW,78.3,61.6,79.91,,19,70.2,70.2,,20,15.4,20,,1,18.2,18.2,,0,0,0,1,5,0,5,607,509,,0,485,485,
NW16EB,NW1 6EB,NW,75.4,57,80,9,17.5,71.6,71.6,,20,14.3,20,1,1,18.8,18.8,,0,0,2,2,12,0,12,428,276,15,256,525,525,
NW16EG,NW1 6EG,NW,69.2,63.7,79.98,,,63.6,63.6,,19.8,17.4,20,,,17.4,17.4,,0,0,0,0,8,0,8,300,339,,,300,300,
NW16EH,NW1 6EH,NW,19,17.5,21.48,9,17.9,,,,1.1,1.1,1.24,1,1.1,,,,0,0,1,22,0,0,0,767,617,867,693,,,
NW16EJ,NW1 6EJ,NW,64.3,56.4,79.74,6.8,16.2,64.9,64.9,,19.5,14.8,20,1,2.7,17.2,17.2,,0,0,4,6,52,0,52,385,343,133,89,416,416,
NW16EL,NW1 6EL,NW,60.9,53.3,79.91,,14.8,66.2,66.2,,18.9,13.7,20,,1,17.9,17.9,,0,0,0,10,30,0,30,323,191,,272,329,329,
NW16EN,NW1 6EN,NW,60.7,54.6,79.76,,18.6,62.4,62.4,,19.4,15.3,20,,5.1,17.6,17.6,,0,0,0,7,32,0,32,466,317,,430,445,445,
NW16EP,NW1 6EP,NW,67.1,59.6,79.67,,17.7,67,67,,15.8,14,20,,2.7,16,16,,0,0,0,3,17,0,17,308,159,,250,318,318,
NW16ER,NW1 6ER,NW,69.2,55.9,79.98,6,17.5,67.5,67.5,,18.7,13.8,20,1,1,17.3,17.3,,0,0,1,2,11,0,11,264,139,0,49,327,327,
NW16ES,NW1 6ES,NW,73.7,65.9,80,,,65.9,65.9,,19.5,16.1,20,,,16.1,16.1,,0,0,0,0,15,0,15,354,287,,,354,354,
NW16EU,NW1 6EU,NW,59.5,60.6,78.11,,,60.5,60.5,,14.8,14.3,20,,,14.3,14.3,,0,0,0,0,6,0,6,328,170,,,274,274,
NW16EW,NW1 6EW,NW,53.5,51.4,79.67,6.5,13.8,58.3,58.3,,13.8,13,20,1,1.3,15,15,,0,1,1,4,35,0,35,374,323,114,21,430,430,
NW16EX,NW1 6EX,NW,40,45.2,79.91,4,17.7,56.5,56.5,,10,11.9,20,1,1.7,15.7,15.7,,0,1,0,3,11,0,11,411,422,28,419,444,444,
NW16EY,NW1 6EY,NW,71.1,58.9,79.91,,12,68.4,68.4,,17.1,15.1,20,,7,16.8,16.8,,0,0,0,1,5,0,5,485,470,,469,488,488,
NW16HA,NW1 6HA,NW,70.5,61.5,79.91,,19,65.3,65.3,,19.5,16.4,20,,1,17.7,17.7,,0,0,0,1,11,0,11,458,401,,380,465,465,
NW16HD,NW1 6HD,NW,66.4,66.1,79.74,,,66.2,66.2,,19.3,17,20,,,17,17,,0,0,0,0,12,0,12,398,342,,,398,398,
NW16HE,NW1 6HE,NW,79.7,74.7,80,,,74.7,74.7,,20,18.9,20,,,18.9,18.9,,0,0,0,0,10,0,10,485,433,,,485,485,
NW16HH,NW1 6HH,NW,76.6,59.6,79.91,,16.5,67.5,67.5,,19.5,14.7,20,,1,17.2,17.2,,0,0,0,2,11,0,11,221,113,,100,243,243,
NW16HL,NW1 6HL,NW,76.3,53.5,79.67,6.5,13,72.6,72.6,,19.5,13.7,20,0.5,1,19.1,19.1,,0,1,1,1,7,0,7,247,221,111,55,279,279,
